Date,Close,Volume,SMA Ratio,RSI,Bandwidth,Pct Change
2005-09-12,0.03288367904144269,0.050744928519377716,0.6458936334217474,0.5813855885350191,0.06920465044344078,0.40460004357631485
2005-09-13,0.03006431768392149,0.07680525398872848,0.6413630140676811,0.5455427050894834,0.06632747050953182,0.35319285042354065
2005-09-14,0.028791225576360303,0.05784223674144424,0.6427408258168493,0.5793041582859473,0.05866861364772026,0.3702418674020442
2005-09-15,0.029791452138582544,0.06558325431388423,0.637376840269337,0.5046357600447463,0.04940660525128003,0.3956696277433176
2005-09-16,0.027699856874122485,0.30329686472282946,0.6308888661089505,0.5060531307362856,0.04683044259424705,0.3610835336293999
2005-09-19,0.027336160785827842,0.06823731748157795,0.6259832728605416,0.5198882976725465,0.04634286325451017,0.38037502649712956
2005-09-20,0.023152783298671795,0.09887788255935537,0.6102945670855753,0.5446948293501329,0.05679589061733412,0.3374121687878526
2005-09-21,0.01724169359358626,0.09110220371420295,0.5875422045959671,0.3970419876252991,0.08661665372947361,0.3172681281648913
2005-09-22,0.01696870340942336,0.07756615145160585,0.5688244540807167,0.40881358418080677,0.1102727983922377,0.3813107443675009
2005-09-23,0.018151058453146816,0.0632312393798273,0.5543256324191723,0.4412611877742938,0.1253700182083911,0.39811840148191513
2005-09-26,0.018332781858470183,0.10309335353590371,0.5375800451884523,0.22192207539166403,0.13742125301762298,0.38655420850077504
2005-09-27,0.01796914808958752,0.057954473243560636,0.5235785812535958,0.24029023688366857,0.14724005376039745,0.38027639850537714
2005-09-28,0.022880073551862792,0.07092604192198408,0.5167894027278079,0.43226768322460046,0.14888504734503222,0.4410376654723554
2005-09-29,0.024971450698380932,0.09925090387521282,0.5108271168589915,0.4391707610186813,0.14752569035596752,0.4082517490569647
2005-09-30,0.025790140813515734,0.05741474771132442,0.5095504245790757,0.4083844719485542,0.1465213754903425,0.39372483610903203
2005-10-03,0.02597211349648701,0.08308389596006362,0.5090668742296482,0.37820539769767814,0.14516551508536038,0.38651632558866994
2005-10-04,0.02442590656593897,0.05645248475935586,0.5113432806402249,0.3721083731534246,0.13434935637308193,0.36701146291044107
2005-10-05,0.020606380965607504,0.06032134300878003,0.5171695640015493,0.35775600051061257,0.12013745513177022,0.3411849308054263
2005-10-06,0.021424915282212367,0.08851086094475076,0.5248280816309168,0.33079735426332335,0.11077063032846927,0.3938273747193718
2005-10-07,0.01678688652498203,0.09693189967707247,0.5273368286401908,0.25989279227641593,0.11098438462694366,0.3315049452860972
2005-10-10,0.014786246442301618,0.07448790032738398,0.5262968672254384,0.29346570836889435,0.10716864812982548,0.3613424165074738
2005-10-11,0.011875961062706759,0.0709607031946965,0.5230838757397209,0.34891739207675226,0.11454726985313698,0.3506543840855114
2005-10-12,0.012421598674266685,0.12174276879198037,0.515286496866949,0.2808482199724416,0.11850637688799041,0.3908487434989442
2005-10-13,0.012421598674266685,0.05516176498501725,0.5057587960762424,0.33396293195518545,0.11562200865741007,0.3844616645210966
2005-10-14,0.015604656120082527,0.06374785739692192,0.4976691050353524,0.42302070365065103,0.10863445895319082,0.421668046995338
2005-10-17,0.015786410685111885,0.05743785522646603,0.4888701457400207,0.34163760564559653,0.09960298740088855,0.38656849691160783
2005-10-18,0.012694464219605631,0.0723405519560099,0.4780561817991787,0.22420437713797517,0.10227565799055888,0.3486379712227029
2005-10-19,0.013148990850855968,0.09558671218847149,0.4732982923277708,0.1609041159181113,0.10654402301269254,0.3897707544106571
2005-10-20,0.015877303547479554,0.15421542971312846,0.4697940589392012,0.23398122994638992,0.10717595818018853,0.41629156613485924
2005-10-21,0.014331439373697389,0.08733237767252855,0.4709153258961683,0.28812129938555914,0.10944168978128437,0.3665553334398963
2005-10-24,0.01860567856351512,0.07330281490797845,0.477590435708326,0.3594592031818432,0.10948578960586731,0.43417251148634756
2005-10-25,0.019151440813899,0.07222666491709766,0.48830978288555865,0.35769707140731033,0.1096975275703527,0.39073870429319074
2005-10-26,0.018059947472837228,0.06161701439350613,0.49675989248413,0.4057666836059874,0.10565549251950752,0.3719256865282555
2005-10-27,0.016332297574319716,0.042904878739187954,0.5035255447834748,0.47623226405121366,0.09648989457538883,0.3645630784252292
2005-10-28,0.022516221665038208,0.08155054727673808,0.5129804215372543,0.5786313944343958,0.08818098247957903,0.4560073786335823
2005-10-31,0.022061476915845955,0.13966924893148375,0.5236522664492489,0.6655804988842281,0.07736847373090434,0.3792839652444353
2005-11-01,0.020879308830358427,0.07126275142833328,0.536718668299163,0.701753658144233,0.06847206648189581,0.3709858292612119
2005-11-02,0.01996963237373799,0.07773285566798462,0.5481620527005435,0.6725742043054118,0.06745344219865618,0.3740604255525818
2005-11-03,0.020242591398194898,0.05017714386161239,0.5557208559483262,0.6150528182177213,0.06520669344748507,0.3875900145159625
2005-11-04,0.017696344863660552,0.06964027375803296,0.5626304959289079,0.6306483671258409,0.06542524186898475,0.3553000149423081
2005-11-07,0.01869657142588279,0.06360921230607225,0.5647185476971841,0.6504013385937717,0.06522815759806795,0.3959928819899339
2005-11-08,0.01624112427459815,0.05075318120335686,0.5646534213920502,0.6589146773971496,0.05891066270626908,0.3562271959219082
2005-11-09,0.016604913842010755,0.05140679377450531,0.5649446542378799,0.604031866393012,0.05298551649637356,0.38867157657195717
2005-11-10,0.019696953786634972,0.054265523504881875,0.571804388318672,0.626715272454578,0.04703181327874986,0.42020999876713855
2005-11-11,0.021879410753756715,0.04646838768138368,0.5729045457007235,0.5802772649867464,0.05002882629492664,0.4094921751953908
2005-11-14,0.020242591398194898,0.032968647228294824,0.5729882779783086,0.6130335692829029,0.049684493724657774,0.3657944077411924
2005-11-15,0.019151440813899,0.04908613903956914,0.5748387940497205,0.6130428192794212,0.040293755205587506,0.37196493627999305
2005-11-16,0.01624112427459815,0.06069931593502497,0.5752175224126583,0.5823574298972637,0.03232044036419325,0.3510362071991247
2005-11-17,0.013785739442725485,0.09880856001393053,0.5719834407966568,0.4123111523494151,0.0376582504076004,0.3560470118780274
2005-11-18,0.01678688652498203,0.1168918411490377,0.5743906272103219,0.442251624425339,0.03256922889499463,0.419416042386109
2005-11-21,0.016332297574319716,0.08695605528307944,0.5755503065895314,0.4586656914301221,0.03445946821595475,0.3792084684137121
2005-11-22,0.018059947472837228,0.08377547087751613,0.5807975309790228,0.43793044598371506,0.0344660896446527,0.4044499347379519
2005-11-23,0.020879308830358427,0.05711930162487095,0.588095066729506,0.5041945814219517,0.03597611674795667,0.4169342764525636
2005-11-25,0.022243293800287285,0.007939907256337442,0.5931519603325828,0.5083074536567982,0.03754269033482471,0.4000574662134909
2005-11-28,0.022061476915845955,0.10422727231463853,0.594785495148785,0.5765137690710638,0.036586150654241756,0.38239005565914314
2005-11-29,0.02709635568854241,0.09764163049927913,0.6033985420462853,0.6595059882185571,0.05254749601819362,0.4418555306956916
2005-11-30,0.023800749384697076,0.08447199740535616,0.6090385345900716,0.6432969914815676,0.05707415004561044,0.34737417506799656
2005-12-01,0.025173926467892464,0.06526965232267665,0.6181972069648561,0.6132362178286461,0.06468772282651343,0.40004519287708584
2005-12-02,0.024990738556387646,0.043660824591677826,0.6301589811835406,0.6577377238921268,0.07072352994197757,0.3823900321588857
2005-12-05,0.023434685158747328,0.05702357049071284,0.6371192594089073,0.6598213428938148,0.07198777282482113,0.36685637028773066
2005-12-06,0.022427478822383724,0.10852527013097835,0.6436862965790876,0.6619979412740713,0.0724156295583604,0.37302064555704234
2005-12-07,0.019315403186809074,0.08210017602974927,0.6449120010039885,0.6567853744832255,0.06880998825305834,0.349019663643994
2005-12-08,0.016386016907443426,0.09043373631189204,0.640946043465999,0.6447889237436589,0.06920180891658072,0.3508314681638405
2005-12-09,0.012998738748580714,0.1297148615158365,0.6324290828452586,0.595124413369168,0.08050687195106315,0.3452776006096364
2005-12-12,0.009703381722383286,0.13348798863110256,0.621047606355942,0.5414312447267082,0.09908392740601063,0.34600112979826114
2005-12-13,0.007964140413238152,0.1448898968166922,0.6016636900800744,0.5711725138806332,0.11965740199935351,0.363985178131844
2005-12-14,0.009154067265516748,0.08326545500760485,0.587170691516412,0.5155367846599271,0.1329889843932238,0.3985359288894874
2005-12-15,0.009794866619164734,0.08344701405514608,0.5706275315555318,0.487326363066443,0.14232227951797766,0.3920169596967584
2005-12-16,0.010252665019543835,0.1118890641208787,0.5549578222790356,0.3987748943403974,0.14792781253401724,0.38985012130734614
2005-12-19,0.01217496960136983,0.09209912793888392,0.5420022703806645,0.25925527420966255,0.1519521041525966,0.40706044374882777
2005-12-20,0.01034421223573726,0.07378972326274813,0.5279669504280305,0.2814799569673858,0.15834747041849187,0.3630482385066057
2005-12-21,0.010252665019543835,0.056325393426076995,0.5170148768945045,0.2941396109294815,0.16427583128827114,0.3833856886282024
2005-12-22,0.010893464373191821,0.06664785054719422,0.5105103240975741,0.24119110956287196,0.1666203108597453,0.3919949572465434
2005-12-23,0.009703381722383286,0.017057472516499177,0.5070503040990598,0.2468625836486856,0.16764588961476085,0.3704946747360902
2005-12-27,0.00805578110854954,0.09285672432816963,0.506842413114017,0.2370357670740926,0.16961143098809384,0.365064085032444
2005-12-28,0.006316446320286442,0.0558434366816948,0.5071071028667214,0.2586807108209001,0.16009406478646276,0.363894117847895
2005-12-29,0.004668565269098804,0.06740049532609242,0.5034560211979123,0.2810067802697639,0.15795589864270734,0.3648847623300885
2005-12-30,0.002013945277137385,0.07218540149720193,0.4964299178219357,0.29481736259799035,0.1528379928152006,0.3527848265621333
2006-01-03,0.007414950595195566,0.0878456946160315,0.49494745116512123,0.517694529710429,0.13112805327534524,0.4493739971986552
2006-01-04,0.006682697504472119,0.14027004432516565,0.48992839113119807,0.5456544807137452,0.10880109200144687,0.37578798789962864
2006-01-05,0.0085134237103987,0.11237432193885256,0.49010817079700053,0.5657878801418407,0.08027344857894404,0.4061894582693028
2006-01-06,0.012083484704588383,0.11658154023142177,0.49414887803040514,0.643202397684648,0.05931321602366713,0.42662600634637793
2006-01-09,0.013914304389632929,0.089321274511503,0.49896924532693787,0.6729419373302991,0.05140371520875245,0.40588098752660107
2006-01-10,0.014280555573818606,0.08957050556767325,0.5052328148246826,0.6389611813176003,0.054563319309666514,0.3887259544368076
2006-01-11,0.014463712325617432,0.06253966446237477,0.5152854054454472,0.6062728992589309,0.061390675677370436,0.3865921237637825
2006-01-12,0.012358126353168656,0.11627784146098916,0.5252948965079642,0.5441017042566259,0.06266804533048023,0.35998147946031095
2006-01-13,0.011168012542654131,0.06232509467891695,0.5358932051286927,0.5915443212844109,0.06308678825766244,0.3705482371696813
2006-01-17,0.00860472164894422,0.07078904736793024,0.5470299699986905,0.5581947128082029,0.06341999800884351,0.3544003362363289
2006-01-18,0.006682697504472119,0.08178327296495003,0.5494921044359612,0.5518718393386842,0.06548262259198752,0.36176704277343197
2006-01-19,0.007689374125833924,0.0652894587642266,0.5532638533170607,0.5229030798038258,0.0644146701825866,0.3964093068989031
2006-01-20,0.0,0.13183910237206894,0.5471903994682121,0.39400923801801485,0.08264306579878869,0.2934462816864713
2006-01-23,0.0037534047042244367,0.08439112110236051,0.5397850598810415,0.42667465415667444,0.08706695397615652,0.42981975822369717
2006-01-24,0.007414950595195566,0.10639442712756256,0.5338623233661804,0.3929476982210125,0.08602882488131486,0.4282617199641249
2006-01-25,0.009611896825601837,0.08832600082361786,0.530473748264888,0.3517391684728612,0.08597933311792028,0.41048490894123435
2006-01-26,0.012724346377648346,0.09554049715818827,0.530558025902402,0.3735283455639506,0.08961954011347632,0.4211141477215318
2006-01-27,0.017209879533772277,0.08789190964631473,0.5374589182794298,0.3883854162899497,0.10159787750627294,0.4368507282189244
2006-01-30,0.015196027735752855,0.0754881256256566,0.5435499537721207,0.41630364838671485,0.1036750581395541,0.3612153647223301
2006-01-31,0.011808874215714095,0.08350643337979595,0.548719510254032,0.44656625351800516,0.0930216134233091,0.3451570414341125
2006-02-01,0.012907409650329207,0.08228173507729052,0.5568255394578356,0.4628104564312888,0.0928130749936488,0.397323085867911
2006-02-02,0.01043585293104865,0.07817024791887942,0.5619024919046157,0.45699015776616364,0.09002356779219425,0.35560887418832265
2006-02-03,0.007231856162808716,0.07874463472382806,0.573362623781009,0.4267525902806816,0.0913520675718342,0.34681348281036606
2006-02-06,0.007781108300263278,0.08668866832215508,0.5810673606479987,0.37963812529426266,0.092146786977653,0.3909708433545145
2006-02-07,0.00860472164894422,0.14505495049627515,0.5856839164344297,0.3275421149640754,0.08991590159377295,0.3942079890367557
2006-02-08,0.01043585293104865,0.12535414330125516,0.5897232870636342,0.33995072260573334,0.08623424738408077,0.4060830535849111
2006-02-09,0.008330204639187898,0.09943576399634571,0.5876238368725479,0.4559361883574571,0.08194079213661375,0.3597194955224645
2006-02-10,0.009794866619164734,0.08075828961473995,0.5825844229360412,0.41843449477017075,0.08020722408804634,0.4017685553874613
2006-02-13,0.005950226295806754,0.07258483140179264,0.5753436455698324,0.3635968848922903,0.0817841492697862,0.3392088234802997
2006-02-14,0.01144262303152842,0.09121278967952352,0.5783613705186299,0.4267237398313149,0.08273968639089214,0.4497756631336137
2006-02-15,0.01144262303152842,0.08719208204488305,0.579935954140911,0.4625532692798562,0.08205702821052255,0.3844616645210966
2006-02-16,0.013731303436364044,0.09395763237098785,0.5866085192420284,0.412461796922725,0.08463118317310192,0.4112829853181661
2006-02-17,0.015562029642290627,0.09514436832718921,0.5989903373494753,0.40087611459978806,0.06808698487945453,0.4057871922249367
2006-02-21,0.016111188300627223,0.14687219150848335,0.6104433372025184,0.3978008782734152,0.06227328440706044,0.390828019986095
2006-02-22,0.018216711953664023,0.0728291108475754,0.6222443681944255,0.4180650303812318,0.0691698329963013,0.4088358539484275
2006-02-23,0.017758944712990908,0.053866093600291154,0.6303684822025037,0.4816100453943464,0.07547641365363128,0.37919137575506867
2006-02-24,0.019589889036859407,0.063505228487935,0.6421905113252506,0.5417538931609427,0.08635181659954919,0.40556646497569415
2006-02-27,0.022336336682368146,0.08420626098122762,0.6544767246962124,0.5784668924861657,0.10004891741119223,0.41596928524316773
2006-02-28,0.017209879533772277,0.10887848500528584,0.6667441511457226,0.4785829263556614,0.10244172981431235,0.3260651296460179
2006-03-01,0.020322360245524772,0.0663557055343324,0.6753305538846678,0.499272777709777,0.11098819746674861,0.42038966071944384
2006-03-02,0.016660502757493763,0.0704903002078851,0.6803141795826794,0.45684211101205235,0.11266813476063774,0.34253178448396726
2006-03-03,0.01565354569877806,0.0626419977437162,0.6818596541232403,0.508866183879823,0.11166143791198291,0.37282151033431765
2006-03-06,0.017026785101385427,0.06560471129223001,0.6819926095797451,0.5372611219000898,0.10553074457148219,0.40037771920236487
2006-03-07,0.01565354569877806,0.06805410789724088,0.6800123599919883,0.4959755674941607,0.09804406796817332,0.3686025256797498
2006-03-08,0.019589889036859407,0.08951438731661504,0.6795085431061925,0.46977443250580814,0.09479842915924626,0.4300844857816812
2006-03-09,0.021146098233029667,0.08500512079040906,0.6808540808912751,0.4571304701776099,0.0961020244795281,0.4023147079597052
2006-03-10,0.024532940156008546,0.10235556358816796,0.68287209958737,0.48345942672419256,0.09785084600867788,0.42316019074117805
2006-03-13,0.024809607185478057,0.08670187261652171,0.6812339269221187,0.478992421964462,0.09991016526712183,0.38759555427224557
2006-03-14,0.027576028202525252,0.06916491916083409,0.6884584455921486,0.4897262321268058,0.09168478264958574,0.4157756105191532
2006-03-15,0.027022756462998208,0.08095140241985199,0.6904860820082125,0.48698185388250015,0.09439766485553636,0.3782429258772989
2006-03-16,0.026653856703803533,0.0925348696529829,0.6981568832786536,0.5464928321950392,0.09177640271687719,0.3803094326368754
2006-03-17,0.027576028202525252,0.11151439226822543,0.7078201141813282,0.5130507935463143,0.09379665955839885,0.3948510947002498
2006-03-20,0.02849807506242302,0.07307999244054147,0.717128183974013,0.6133711793823284,0.09882382612011985,0.3948254117168964
2006-03-21,0.027207128443330574,0.09597458833549141,0.7277784741233031,0.5948454349718376,0.09933256201425572,0.369985337165885
2006-03-22,0.027391438104250966,0.11128991926399263,0.7341147347239939,0.6894604090480428,0.10172335709361094,0.3865352319048218
2006-03-23,0.024071932305912657,0.07474373353073753,0.7352618123022137,0.5587425128685952,0.09850857434409654,0.34713317010958356
2006-03-24,0.026377407792275938,0.05551828093291641,0.7344984138747641,0.5782720439697067,0.09905722481777263,0.4106072570899225
2006-03-27,0.0238875291658743,0.05234594921133225,0.7303581329079303,0.5284834520065648,0.09913975169155749,0.356390313437667
2006-03-28,0.021766768416609256,0.06531256627936821,0.7203237952607935,0.45753209582863225,0.0934189041755537,0.3603995108738185
2006-03-29,0.021766768416609256,0.04708733897981971,0.7103363073131552,0.5087105823860097,0.0922830165187184,0.3844616645210966
2006-03-30,0.02139789981712057,0.08739509807077006,0.6999645063225675,0.46650386546605777,0.08464886699708749,0.38025364975123
2006-03-31,0.019092580129287228,0.09523184677736816,0.6864090713864656,0.4878315402520309,0.07622119672435847,0.35813783910656166
2006-04-03,0.019092580129287228,0.06845848941221909,0.6697584242411154,0.43255978807711243,0.07133141982710285,0.3844616645210966
2006-04-04,0.021029000057925892,0.051672530198633854,0.6576390787638148,0.4609484860353057,0.057692667617396616,0.40670515201934404
2006-04-05,0.01983044196708856,0.08378537409829112,0.6450401599482581,0.43906506079415447,0.05718150353971861,0.37076264038039153
2006-04-06,0.01743288954953005,0.06595627562974168,0.6347670086021643,0.4394945367510361,0.06535040323961656,0.356973721973907
2006-04-07,0.014297880370348062,0.07342495463086983,0.6192733417993692,0.4426551121721257,0.0832532560378559,0.3482946110133232
2006-04-10,0.015496687738833304,0.039034369952967954,0.6092156969303402,0.41885670975754424,0.09354770339277098,0.3984054267074434
2006-04-11,0.013744483991997066,0.06675513543892313,0.5995515160973836,0.5036009841791642,0.10265032850898448,0.3641450266574528
2006-04-12,0.012453506213198634,0.057881849624544145,0.5877488528998818,0.5411874468782185,0.1126604002746483,0.3694240094023626
2006-04-13,0.013467972761057496,0.04978596664100082,0.5776969995074814,0.4504691227004121,0.11721976128394403,0.39631864701596586
2006-04-17,0.011439288942987678,0.051781465627158595,0.5678814466631502,0.4596397325778605,0.12180579936422131,0.3608138372931808
2006-04-18,0.013836810200840197,0.07041272497848113,0.5596738845798142,0.5299215170530304,0.11524262623454788,0.41255875190245306
2006-04-19,0.01743288954953005,0.11290744532390547,0.552790685844397,0.5662810823147855,0.10505222761438868,0.426339605207415
2006-04-20,0.01853937070917216,0.07633980261230458,0.5487216129153851,0.5093391170069363,0.09151279922653616,0.3972265915177578
2006-04-21,0.018908176989248873,0.0834701215702877,0.5484690997071301,0.48351081827493864,0.08515137932447041,0.3887041892669067
2006-04-24,0.01623426913928074,0.07815374255092113,0.548932177155472,0.41530557913928523,0.0706180882226529,0.35373204000915814
2006-04-25,0.014297880370348062,0.0792629032777185,0.5463256394964436,0.40862633669113463,0.06291087135764614,0.3620526320249424
2006-04-26,0.017709494259587583,0.07635630798026288,0.5483662357099648,0.43852616237697256,0.0574401936180964,0.424143379860653
