Date,Close,Volume,SMA Ratio,RSI,Bandwidth
1997-10-08 00:00:00-04:00,0.2002599984407425,56136000,1.3685363414966334,62.08104011134016,0.45156377445150714
1997-10-09 00:00:00-04:00,0.1875,79008000,1.3458077698736384,53.301817946752635,0.41258234033003427
1997-10-10 00:00:00-04:00,0.19505199790000916,75744000,1.3237560720936734,42.9394294454961,0.4070984906783697
1997-10-13 00:00:00-04:00,0.20000000298023224,16296000,1.3087614184389793,42.10526139672312,0.34769772347225947
1997-10-14 00:00:00-04:00,0.19895799458026886,30936000,1.2831517927282639,46.6017932448675,0.310476050828644
1997-10-15 00:00:00-04:00,0.19609400629997253,47112000,1.266001230809334,52.459294560649745,0.2740424838376528
1997-10-16 00:00:00-04:00,0.18125000596046448,69624000,1.2428495543314635,49.739070202429915,0.2322446377901073
1997-10-17 00:00:00-04:00,0.18125000596046448,50688000,1.2193771732338519,52.479515093672056,0.25219915704113455
1997-10-20 00:00:00-04:00,0.19114600121974945,98256000,1.198451197364581,48.43060143452385,0.23708002027798059
1997-10-21 00:00:00-04:00,0.22135399281978607,241920000,1.194374249979943,67.16619608356183,0.21448007655592785
1997-10-22 00:00:00-04:00,0.2260420024394989,104160000,1.1931908827158333,62.69436211809663,0.2288333908403419
1997-10-23 00:00:00-04:00,0.22499999403953552,113136000,1.199157559737519,68.46591955087548,0.2509748841225419
1997-10-24 00:00:00-04:00,0.25130200386047363,189840000,1.2119276322042263,74.3054484424483,0.32834765808893845
1997-10-27 00:00:00-05:00,0.21354199945926666,121824000,1.2046565604612336,60.45193755450269,0.3296982969151369
1997-10-28 00:00:00-05:00,0.24739600718021393,234384000,1.2122831467605264,62.55219492900283,0.37293606815587477
1997-10-29 00:00:00-05:00,0.2695310115814209,142536000,1.2314443697520088,64.5264628362288,0.45369655217249544
1997-10-30 00:00:00-05:00,0.2562499940395355,95400000,1.2526080341440322,65.08349948611632,0.4859779032318386
1997-10-31 00:00:00-05:00,0.25416699051856995,100536000,1.2718993108156762,69.91417139700752,0.5065991636166283
1997-11-03 00:00:00-05:00,0.25364598631858826,39984000,1.2851886488760054,70.0647904833309,0.5232982789984952
1997-11-04 00:00:00-05:00,0.24791699647903442,47304000,1.280659723150748,69.2444700526635,0.5278930172739446
1997-11-05 00:00:00-05:00,0.24375000596046448,61872000,1.2730557348908629,72.40360874607273,0.5241920121848496
1997-11-06 00:00:00-05:00,0.23307299613952637,58272000,1.2619387633994137,69.2444700526635,0.4995337432004548
1997-11-07 00:00:00-05:00,0.22395800054073334,52536000,1.234701470816621,71.42848262055345,0.48113987298006355
1997-11-10 00:00:00-05:00,0.2104170024394989,55296000,1.2215793463657443,68.95138764297894,0.47254011265444806
1997-11-11 00:00:00-05:00,0.19739599525928497,86256000,1.1870766394561207,73.11730427534732,0.4742279082153075
1997-11-12 00:00:00-05:00,0.18854199349880219,173664000,1.138722450814416,71.75888500867936,0.48378982295581374
1997-11-13 00:00:00-05:00,0.19296899437904358,85800000,1.1004216705304914,65.10198202833533,0.46670984492481177
1997-11-14 00:00:00-05:00,0.20833300054073334,117384000,1.0692320503275303,70.05276667951321,0.43223299390643577
1997-11-17 00:00:00-05:00,0.21875,147888000,1.0452867655835099,61.76996044322551,0.4046641285815491
1997-11-18 00:00:00-05:00,0.22083300352096558,37320000,1.026378234579328,49.919150811000506,0.40487651344582876
1997-11-19 00:00:00-05:00,0.2255209982395172,50688000,1.0117582554399156,49.57332605074941,0.4049916100328098
1997-11-20 00:00:00-05:00,0.22916699945926666,118464000,1.0030617737493075,45.21739606370528,0.4042713692335491
1997-11-21 00:00:00-05:00,0.22447900474071503,52056000,0.9995082728738849,43.69736948871371,0.39665406362034233
1997-11-24 00:00:00-05:00,0.2114579975605011,40392000,0.9946663851707134,41.269633668343765,0.3981473132803208
1997-11-25 00:00:00-05:00,0.21015599370002747,66096000,0.9966856129038446,42.19058480576075,0.3986199567369199
1997-11-26 00:00:00-05:00,0.21302099525928497,32616000,1.0041259449597422,40.63270895724883,0.36206453106022574
1997-11-28 00:00:00-05:00,0.20624999701976776,32064000,1.0064067430886894,41.54248797308773,0.3434830917800411
1997-12-01 00:00:00-05:00,0.21354199945926666,47664000,1.0073148329435482,44.41910862511802,0.3160546197116824
1997-12-02 00:00:00-05:00,0.21171900629997253,25248000,1.0052935371422669,51.09162082984082,0.281320122028117
1997-12-03 00:00:00-05:00,0.2182289958000183,25800000,1.0053000326215165,53.5534370480542,0.24817098740847549
1997-12-04 00:00:00-05:00,0.22499999403953552,60768000,1.004474528798867,54.5492809005059,0.22026726924960874
1997-12-05 00:00:00-05:00,0.22968800365924835,53232000,1.0023163734016654,49.630510880148734,0.21549290738119545
1997-12-08 00:00:00-05:00,0.23541699349880219,95328000,1.0048620054378623,47.117418364425994,0.229475269493396
1997-12-09 00:00:00-05:00,0.234375,26640000,1.0124306899302982,52.48367285639756,0.24158482281794866
1997-12-10 00:00:00-05:00,0.2255209982395172,28896000,1.0187032439738335,50.0,0.22934721638190086
1997-12-11 00:00:00-05:00,0.234375,100296000,1.0253870605864777,53.24647892426266,0.20136831871081037
1997-12-12 00:00:00-05:00,0.2270829975605011,53448000,1.03243144073352,51.57219373346506,0.16692577650423546
1997-12-15 00:00:00-05:00,0.22916699945926666,33888000,1.036890165592136,55.36493776984435,0.15978249841032552
1997-12-16 00:00:00-05:00,0.22291700541973114,33744000,1.0404201174207854,51.19064520100739,0.15898339188630273
1997-12-17 00:00:00-05:00,0.21953099966049194,122808000,1.0394340194949405,54.20836623735864,0.15933389931131667
1997-12-18 00:00:00-05:00,0.21458299458026886,64080000,1.033343709448581,55.516861598709774,0.16206077624520565
1997-12-19 00:00:00-05:00,0.22499999403953552,95064000,1.027707514789313,57.28435345587902,0.15981443723743025
1997-12-22 00:00:00-05:00,0.2348960041999817,87048000,1.023774601232406,56.46701998787531,0.1679690794399197
1997-12-23 00:00:00-05:00,0.23125000298023224,23544000,1.0194867095787268,57.76381511738059,0.1647276218663566
1997-12-24 00:00:00-05:00,0.23020799458026886,46728000,1.0187302773512084,60.377029724690374,0.15685259119087966
1997-12-26 00:00:00-05:00,0.2260420024394989,9744000,1.0122667922236348,62.09907587786237,0.14946706174754806
1997-12-29 00:00:00-05:00,0.23749999701976776,51048000,1.0118341852328356,65.42532995367006,0.13522593235324087
1997-12-30 00:00:00-05:00,0.24244800209999084,125712000,1.0122314597343156,61.6161354418758,0.13771464981049866
1997-12-31 00:00:00-05:00,0.2510420083999634,88920000,1.01928348144798,64.67044633401161,0.1482160166725466
1998-01-02 00:00:00-05:00,0.24791699647903442,33216000,1.029384762160755,65.11627335667268,0.15535442053018206
1998-01-05 00:00:00-05:00,0.23749999701976776,71808000,1.0384158962910952,63.08496769229785,0.15460590422451806
1998-01-06 00:00:00-05:00,0.24192699790000916,83496000,1.044298825380676,64.2013516824145,0.15868456462405567
1998-01-07 00:00:00-05:00,0.23906299471855164,54504000,1.047251115181557,66.37707363355008,0.16023820932212404
1998-01-08 00:00:00-05:00,0.23072899878025055,120312000,1.0454443141033278,63.24502403119586,0.16035470623710257
1998-01-09 00:00:00-05:00,0.21302099525928497,132864000,1.0410466862381431,56.38401036737318,0.1757481684075666
1998-01-12 00:00:00-05:00,0.21510399878025055,148032000,1.0412208859455314,51.83363533903171,0.18750640104825095
1998-01-13 00:00:00-05:00,0.23229199647903442,146424000,1.0411239551134284,55.86266275772911,0.1867289508276156
1998-01-14 00:00:00-05:00,0.24375000596046448,170112000,1.042662489278003,55.797127990421195,0.19216564242515582
1998-01-15 00:00:00-05:00,0.24765600264072418,120288000,1.041714818462687,50.75665364658711,0.19674571887717152
1998-01-16 00:00:00-05:00,0.23958300054073334,51264000,1.0387867251380059,48.744766387597366,0.18947790138142298
1998-01-20 00:00:00-05:00,0.24765600264072418,109344000,1.042932448911825,47.38971499596742,0.17778627925418894
1998-01-21 00:00:00-05:00,0.25364598631858826,174768000,1.0462217882240823,47.814402322856985,0.18356386083271845
1998-01-22 00:00:00-05:00,0.2567709982395172,189432000,1.051009233095851,45.50553088464017,0.19662252047724407
1998-01-23 00:00:00-05:00,0.24687500298023224,182376000,1.0547427460226706,42.40823768099747,0.1964688321864982
1998-01-26 00:00:00-05:00,0.24062499403953552,94248000,1.0628479369501422,44.262293544196424,0.1929922805145134
1998-01-27 00:00:00-05:00,0.23749999701976776,82080000,1.0680823618127833,47.951847164425395,0.18538290356789974
1998-01-28 00:00:00-05:00,0.23854200541973114,105864000,1.0665667762359259,42.61714533241978,0.18516736525929575
1998-01-29 00:00:00-05:00,0.24791699647903442,96720000,1.0647132983911252,43.4231730881569,0.18703953936648102
1998-01-30 00:00:00-05:00,0.24583299458026886,74448000,1.0614315966945762,54.02289811734639,0.18391894022592573
1998-02-02 00:00:00-05:00,0.25989601016044617,138264000,1.0666113199649632,58.35346176398744,0.19576718260671427
1998-02-03 00:00:00-05:00,0.25755199790000916,88584000,1.067927589669782,57.3793308992475,0.2039767482674961
1998-02-04 00:00:00-05:00,0.25312501192092896,24696000,1.0655097679819796,55.73233492975374,0.2077598723657093
1998-02-05 00:00:00-05:00,0.24687500298023224,116640000,1.0592313433437348,56.68749331961975,0.20764983079920457
1998-02-06 00:00:00-05:00,0.24531300365924835,42456000,1.0555038197050595,60.7214948995,0.20186914147181015
1998-02-09 00:00:00-05:00,0.2427079975605011,52536000,1.0534657383285677,61.07317940318142,0.16319244964597274
1998-02-10 00:00:00-05:00,0.2651039958000183,245928000,1.0605123895324036,70.0159030900552,0.13303518398450215
1998-02-11 00:00:00-05:00,0.2645829916000366,129480000,1.0662754720776828,74.99967575914322,0.13273297393085876
1998-02-12 00:00:00-05:00,0.26302099227905273,60720000,1.0681869265024735,79.22524871440766,0.13953459628963635
1998-02-13 00:00:00-05:00,0.2593750059604645,168408000,1.0695924901732163,80.64494297268845,0.14275606387303227
1998-02-17 00:00:00-05:00,0.2572920024394989,47520000,1.0650237133102405,81.22738667270119,0.1378256646153878
1998-02-18 00:00:00-05:00,0.25364598631858826,59424000,1.0608619493601967,84.54131159445295,0.13707730322978298
1998-02-19 00:00:00-05:00,0.26145800948143005,88728000,1.0615223607108273,84.08242199017484,0.14099434809401148
1998-02-20 00:00:00-05:00,0.2635419964790344,54072000,1.0659482620103695,80.18036937942423,0.14566563379847297
1998-02-23 00:00:00-05:00,0.27031299471855164,79560000,1.0731014891516708,77.31969952644423,0.1561305538902575
1998-02-24 00:00:00-05:00,0.27031299471855164,278904000,1.0804969303937244,78.78177613239822,0.15771457464712038
1998-02-25 00:00:00-05:00,0.2744790017604828,134904000,1.0807872229171314,78.05634704744378,0.15618719095685127
1998-02-26 00:00:00-05:00,0.3031249940395355,307464000,1.0897874586936562,85.98129791571847,0.20818539068639544
1998-02-27 00:00:00-05:00,0.3208329975605011,494136000,1.1050772624942782,86.43168845904296,0.28536185073630876
1998-03-02 00:00:00-05:00,0.31770798563957214,219144000,1.1200703257920106,86.00021400582278,0.32621287079604955
1998-03-03 00:00:00-05:00,0.2989580035209656,160320000,1.1295845352648342,72.88140771211866,0.33880296006566263
1998-03-04 00:00:00-05:00,0.3059900104999542,146280000,1.1421240521624867,69.34346689907598,0.35354566959448064
1998-03-05 00:00:00-05:00,0.3125,240024000,1.154326336429084,65.95740260010103,0.36715764049687283
1998-03-06 00:00:00-05:00,0.3197920024394989,117744000,1.1686318635894264,63.91847974567436,0.3766077711563028
1998-03-09 00:00:00-05:00,0.34791699051856995,461112000,1.1881017862618586,64.54401285973722,0.4124869862055306
1998-03-10 00:00:00-05:00,0.3462890088558197,495000000,1.2066535441641382,66.40578361570721,0.4259191318104456
1998-03-11 00:00:00-05:00,0.33177098631858826,246984000,1.218737293702576,61.28465756013124,0.4333144999710849
1998-03-12 00:00:00-05:00,0.3270829916000366,195984000,1.2195389166926527,65.10602955554914,0.4317106287324124
1998-03-13 00:00:00-05:00,0.32786500453948975,130464000,1.2143593489008615,63.776697076324055,0.42493822725150415
1998-03-16 00:00:00-05:00,0.3291670083999634,66240000,1.2115554306459122,56.91743186195309,0.41074153217382975
1998-03-17 00:00:00-05:00,0.33281299471855164,62016000,1.2164803007576395,56.79151047957171,0.39057055752640996
1998-03-18 00:00:00-05:00,0.3554689884185791,273192000,1.2241166686424088,55.286130189469354,0.37537514348417533
1998-03-19 00:00:00-05:00,0.3499999940395355,242304000,1.2281426496156056,54.62899223351776,0.3548890084443556
1998-03-20 00:00:00-05:00,0.3499999940395355,128256000,1.2292128294951055,56.28543909945622,0.3276117104794398
1998-03-23 00:00:00-05:00,0.3492189943790436,60096000,1.2192328587934447,68.1712025257437,0.2995274350919293
1998-03-24 00:00:00-05:00,0.3510420024394989,113616000,1.2089689418867469,66.63956952435981,0.26198524021578995
1998-03-25 00:00:00-05:00,0.3403649926185608,225792000,1.2013332151840646,63.47606232408942,0.21250037199741334
1998-03-26 00:00:00-05:00,0.3447920083999634,157560000,1.19807814699868,62.43509037613561,0.1988549654487978
1998-03-27 00:00:00-05:00,0.35416701436042786,152928000,1.1980242135174246,53.82161473044455,0.20248273238987335
1998-03-30 00:00:00-05:00,0.3578130006790161,110016000,1.1987986693811719,49.72851674986348,0.2043803362991262
1998-03-31 00:00:00-05:00,0.35637998580932617,131304000,1.1972851185152569,60.796546443411565,0.17980074102625626
1998-04-01 00:00:00-05:00,0.3755210041999817,289032000,1.1937113376165582,66.90101537842531,0.17656201601396493
1998-04-02 00:00:00-05:00,0.3960939943790436,332856000,1.1977600384266318,72.37642030982327,0.20294000458135422
1998-04-03 00:00:00-05:00,0.38749998807907104,233880000,1.1998135644124743,70.35389473340895,0.21171705207771452
1998-04-06 00:00:00-04:00,0.36927101016044617,220488000,1.196743929995077,64.37346610557424,0.2161779860832705
1998-04-07 00:00:00-04:00,0.3583329916000366,232680000,1.1899179449796593,58.35722304088488,0.2159518559592195
1998-04-08 00:00:00-04:00,0.36927101016044617,226296000,1.1891228544183599,57.991293747534506,0.21167903972639843
1998-04-09 00:00:00-04:00,0.3968749940395355,320688000,1.193751130611906,59.08470688607561,0.2226404412405266
1998-04-13 00:00:00-04:00,0.392969012260437,219600000,1.1950767651887264,57.62996897016887,0.22289428084698726
1998-04-14 00:00:00-04:00,0.40494799613952637,326472000,1.1979414026947264,60.02876137044918,0.22976464902721974
1998-04-15 00:00:00-04:00,0.40052101016044617,223848000,1.2012003644952984,62.95325602586492,0.2282645698168848
1998-04-16 00:00:00-04:00,0.41041699051856995,324888000,1.2006355105867985,64.10103451959102,0.24586862731932596
1998-04-17 00:00:00-04:00,0.39531299471855164,140712000,1.189939704400757,62.362985706313566,0.2452140844618961
1998-04-20 00:00:00-04:00,0.3927080035209656,179592000,1.1809855467679216,67.17586830495716,0.24091479401994337
1998-04-21 00:00:00-04:00,0.3877600133419037,167088000,1.1764242700484464,66.00844624686316,0.23228514332386432
1998-04-22 00:00:00-04:00,0.36354199051856995,226032000,1.1694863869912666,61.06026267937093,0.22540785151356688
1998-04-23 00:00:00-04:00,0.3375000059604645,245064000,1.1549976535020754,55.930579830298285,0.22838094272673046
1998-04-24 00:00:00-04:00,0.35364601016044617,335712000,1.1361174720486695,55.51834308361835,0.22147849370568956
1998-04-27 00:00:00-04:00,0.3447920083999634,377712000,1.116458058950349,57.69741593106209,0.22871538134269284
1998-04-28 00:00:00-04:00,0.3984380066394806,1391880000,1.10548637873104,65.83294762668076,0.22702257871707512
1998-04-29 00:00:00-04:00,0.3979170024394989,633144000,1.0957240861520468,70.31732797355,0.22205557055761246
1998-04-30 00:00:00-04:00,0.3822920024394989,449712000,1.0795287181284097,68.32306069811744,0.22134222339461923
1998-05-01 00:00:00-04:00,0.39375001192092896,186144000,1.0709307835299982,64.4600633740241,0.2206155555454672
1998-05-04 00:00:00-04:00,0.3968749940395355,154704000,1.0640220714863677,62.3779268903276,0.2227980955345991
1998-05-05 00:00:00-04:00,0.3904950022697449,119976000,1.0575963725535944,61.93328733077729,0.22053128241020864
1998-05-06 00:00:00-04:00,0.37656301259994507,148776000,1.054952772527169,64.08231476098197,0.2121068515394652
1998-05-07 00:00:00-04:00,0.37916699051856995,277752000,1.0603963092583528,60.28876060490811,0.20906445572000984
1998-05-08 00:00:00-04:00,0.38489601016044617,95856000,1.0642456939502212,55.15116328185664,0.20730431631045068
1998-05-11 00:00:00-04:00,0.36197900772094727,227448000,1.0665733465498537,51.05775828029151,0.21319940946273522
1998-05-12 00:00:00-04:00,0.38072898983955383,232728000,1.0580006378931366,54.17709794327723,0.20669933764574192
1998-05-13 00:00:00-04:00,0.38697901368141174,278880000,1.0499044435182512,56.40598360072387,0.2022154303391953
1998-05-14 00:00:00-04:00,0.3815099895000458,172008000,1.0453662469307317,57.94932619138716,0.18927352970717992
1998-05-15 00:00:00-04:00,0.3734380006790161,92568000,1.036381631984332,58.209055924407004,0.18599759834953244
1998-05-18 00:00:00-04:00,0.36692699790000916,132360000,1.025612754139784,44.57872146928998,0.1848129494204591
1998-05-19 00:00:00-04:00,0.37656301259994507,68472000,1.0202504855916243,42.17561874136094,0.18310614325766586
1998-05-20 00:00:00-04:00,0.36927101016044617,80976000,1.0170109717178772,44.918637632171105,0.18107341930921017
1998-05-21 00:00:00-04:00,0.36979201436042786,68064000,1.0123947126272743,39.777965234016676,0.15311927042562407
1998-05-22 00:00:00-04:00,0.3583329916000366,117240000,1.0035350777761278,41.4135309710441,0.1489324857933969
1998-05-26 00:00:00-04:00,0.34114599227905273,217680000,0.9972098385443536,38.446157002598035,0.1540260388270042
1998-05-27 00:00:00-04:00,0.36093801259994507,464688000,0.9901889877944746,44.50555577213852,0.15148690185704247
1998-05-28 00:00:00-04:00,0.35807299613952637,188256000,0.9810896135116057,49.733220636637,0.14829213553430293
1998-05-29 00:00:00-04:00,0.3671880066394806,172824000,0.976632027116532,51.09057487125502,0.1482040920979585
1998-06-01 00:00:00-04:00,0.35677099227905273,160872000,0.9718092919850386,55.21901384223816,0.14518297959325374
1998-06-02 00:00:00-04:00,0.36406299471855164,164028000,0.9703098656560059,50.311793158571255,0.1321842665850873
1998-06-03 00:00:00-04:00,0.3520829975605011,131628000,0.9636042223323463,50.66451704385678,0.12921949672357172
1998-06-04 00:00:00-04:00,0.3656249940395355,99912000,0.9618762597967584,51.31098508030821,0.12779818995858558
1998-06-05 00:00:00-04:00,0.3687500059604645,68544000,0.9601385941769695,48.207049977557205,0.12466084584538638
1998-06-08 00:00:00-04:00,0.38541701436042786,109260000,0.9652803406647936,49.40789900367683,0.12511794954573205
1998-06-09 00:00:00-04:00,0.42708298563957214,388728000,0.9843674803428772,57.790177077998734,0.1893287419667336
